0 6.266973698772881
1 4.698574989997743
2 5.1076888658335315
3 4.985954509513981
4 4.3285249647343775
5 4.343576744515498
6 4.577501325950239
7 7.670896804561744
8 7.893228640745931
9 9.224032873223353
10 7.159658622616646
11 8.472067407431021
12 7.340785303862667
13 9.143044124196976
14 7.2374151558354365
15 7.634299831681186
16 7.405340092676181
17 8.178311177527194
18 7.691947057174203
19 7.923217688044502
20 6.426694995654578
21 5.758495821961458
22 6.499755849433727
23 8.167353868194965
24 8.450379204890957
25 7.594604099872537
26 8.053041830809704
27 6.500172658805989
28 7.737911213251024
29 8.095918761607818
30 7.543704902925146
31 6.499237809544079
32 6.4221691160253895
33 7.898756044328135
34 8.289970870597486
35 6.300092314984419
36 9.190651966824689
37 9.001656379040657
38 8.159734025600764
39 8.381100312534029
40 8.119796634548548
41 7.0202671724573005
42 7.133992425895379
43 6.143826997322443
44 9.688463637850008
45 6.24320392072688
46 8.309284957435885
47 7.4303780724884865
48 7.874427463977446
49 8.745290903934892
50 8.899805282792418
51 7.857294877014922
52 8.221481474141326
53 8.372118099799431
54 8.495836549257385
55 9.073356682570124
56 7.291290812414633
57 8.726837367760261
58 7.279259959454259
59 9.346823985511293
60 7.48983033330999
61 7.80510420933707
62 7.333060180515014
63 8.174116453522785
64 8.833263072864405
65 8.55462103047038
66 9.12630526781386
67 6.394334907011214
68 8.06779413420248
69 7.670527709223137
70 7.5293488930800665
71 9.758325460510852
72 7.886989491390512
73 7.70292334054428
74 8.326601805110224
75 6.873115442811657
76 5.429928260184114
77 7.663279408840785
78 8.406486260608515
79 7.692450749354026
80 5.987392851635102
81 5.0976750046750094
82 7.065647545696303
83 7.960911813009372
84 6.181347299411521
85 5.378989824156268
86 7.778866689389365
87 7.850303791676959
88 7.583103496558058
89 8.409604188380504
90 7.004107941527762
91 8.881286573410339
92 8.613039556374705
93 8.619183304404432
94 9.013455323819107
95 8.172584216265752
96 8.636069390899637
97 7.8397850838187795
98 8.083854428181827
99 8.184468768961818
100 9.849658099853427
